frametime_ms,timestamp,cpu_usage,memory_usage,gpu_usage,gpu_temp
0.0956,1759849386.1537802,18.2,29.8,40.0,51.0
0.0947,1759849386.1537802,18.2,29.8,40.0,51.0
0.0954,1759849386.1537802,18.2,29.8,40.0,51.0
0.0969,1759849386.1537802,18.2,29.8,40.0,51.0
0.0884,1759849386.1537802,18.2,29.8,40.0,51.0
0.1059,1759849386.1537802,18.2,29.8,40.0,51.0
0.0883,1759849386.1537802,18.2,29.8,40.0,51.0
0.0916,1759849386.1537802,18.2,29.8,40.0,51.0
0.0962,1759849386.1537802,18.2,29.8,40.0,51.0
0.0967,1759849386.1537802,18.2,29.8,40.0,51.0
0.0946,1759849386.1537802,18.2,29.8,40.0,51.0
0.0913,1759849386.1537802,18.2,29.8,40.0,51.0
0.0945,1759849386.1537802,18.2,29.8,40.0,51.0
0.106,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.094,1759849386.1537802,18.2,29.8,40.0,51.0
0.0894,1759849386.1537802,18.2,29.8,40.0,51.0
0.1006,1759849386.1537802,18.2,29.8,40.0,51.0
0.0962,1759849386.1537802,18.2,29.8,40.0,51.0
0.0905,1759849386.1537802,18.2,29.8,40.0,51.0
0.0947,1759849386.1537802,18.2,29.8,40.0,51.0
0.1041,1759849386.1537802,18.2,29.8,40.0,51.0
0.0871,1759849386.1537802,18.2,29.8,40.0,51.0
0.0914,1759849386.1537802,18.2,29.8,40.0,51.0
0.0963,1759849386.1537802,18.2,29.8,40.0,51.0
0.0912,1759849386.1537802,18.2,29.8,40.0,51.0
0.09,1759849386.1537802,18.2,29.8,40.0,51.0
0.0917,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.1057,1759849386.1537802,18.2,29.8,40.0,51.0
0.0877,1759849386.1537802,18.2,29.8,40.0,51.0
0.097,1759849386.1537802,18.2,29.8,40.0,51.0
0.0925,1759849386.1537802,18.2,29.8,40.0,51.0
0.0922,1759849386.1537802,18.2,29.8,40.0,51.0
0.094,1759849386.1537802,18.2,29.8,40.0,51.0
0.0956,1759849386.1537802,18.2,29.8,40.0,51.0
0.0923,1759849386.1537802,18.2,29.8,40.0,51.0
0.0982,1759849386.1537802,18.2,29.8,40.0,51.0
0.0968,1759849386.1537802,18.2,29.8,40.0,51.0
0.0962,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.0963,1759849386.1537802,18.2,29.8,40.0,51.0
0.0936,1759849386.1537802,18.2,29.8,40.0,51.0
0.0919,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.1038,1759849386.1537802,18.2,29.8,40.0,51.0
0.0896,1759849386.1537802,18.2,29.8,40.0,51.0
0.0911,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.0907,1759849386.1537802,18.2,29.8,40.0,51.0
0.0951,1759849386.1537802,18.2,29.8,40.0,51.0
0.0904,1759849386.1537802,18.2,29.8,40.0,51.0
0.0948,1759849386.1537802,18.2,29.8,40.0,51.0
0.1002,1759849386.1537802,18.2,29.8,40.0,51.0
0.0875,1759849386.1537802,18.2,29.8,40.0,51.0
0.0919,1759849386.1537802,18.2,29.8,40.0,51.0
0.0893,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.0929,1759849386.1537802,18.2,29.8,40.0,51.0
0.0928,1759849386.1537802,18.2,29.8,40.0,51.0
0.0986,1759849386.1537802,18.2,29.8,40.0,51.0
0.1061,1759849386.1537802,18.2,29.8,40.0,51.0
0.0873,1759849386.1537802,18.2,29.8,40.0,51.0
0.0907,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.0909,1759849386.1537802,18.2,29.8,40.0,51.0
0.0959,1759849386.1537802,18.2,29.8,40.0,51.0
0.0902,1759849386.1537802,18.2,29.8,40.0,51.0
0.0893,1759849386.1537802,18.2,29.8,40.0,51.0
0.1001,1759849386.1537802,18.2,29.8,40.0,51.0
0.089,1759849386.1537802,18.2,29.8,40.0,51.0
0.0917,1759849386.1537802,18.2,29.8,40.0,51.0
0.0893,1759849386.1537802,18.2,29.8,40.0,51.0
0.0911,1759849386.1537802,18.2,29.8,40.0,51.0
0.0961,1759849386.1537802,18.2,29.8,40.0,51.0
0.0911,1759849386.1537802,18.2,29.8,40.0,51.0
0.0952,1759849386.1537802,18.2,29.8,40.0,51.0
0.1033,1759849386.1537802,18.2,29.8,40.0,51.0
0.0887,1759849386.1537802,18.2,29.8,40.0,51.0
0.0909,1759849386.1537802,18.2,29.8,40.0,51.0
0.0928,1759849386.1537802,18.2,29.8,40.0,51.0
0.0951,1759849386.1537802,18.2,29.8,40.0,51.0
0.0951,1759849386.1537802,18.2,29.8,40.0,51.0
0.096,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.1088,1759849386.1537802,18.2,29.8,40.0,51.0
0.0878,1759849386.1537802,18.2,29.8,40.0,51.0
0.0953,1759849386.1537802,18.2,29.8,40.0,51.0
0.0887,1759849386.1537802,18.2,29.8,40.0,51.0
0.0919,1759849386.1537802,18.2,29.8,40.0,51.0
0.096,1759849386.1537802,18.2,29.8,40.0,51.0
0.0956,1759849386.1537802,18.2,29.8,40.0,51.0
0.095,1759849386.1537802,18.2,29.8,40.0,51.0
0.0983,1759849386.1537802,18.2,29.8,40.0,51.0
0.0947,1759849386.1537802,18.2,29.8,40.0,51.0
0.0902,1759849386.1537802,18.2,29.8,40.0,51.0
0.0952,1759849386.1537802,18.2,29.8,40.0,51.0
0.0919,1759849386.1537802,18.2,29.8,40.0,51.0
0.0949,1759849386.1537802,18.2,29.8,40.0,51.0
0.097,1759849386.1537802,18.2,29.8,40.0,51.0
0.0915,1759849386.1537802,18.2,29.8,40.0,51.0
0.1031,1759849386.1537802,18.2,29.8,40.0,51.0
0.0979,1759849386.1537802,18.2,29.8,40.0,51.0
0.0927,1759849386.1537802,18.2,29.8,40.0,51.0
0.0932,1759849386.1537802,18.2,29.8,40.0,51.0
0.0939,1759849386.1537802,18.2,29.8,40.0,51.0
0.093,1759849386.1537802,18.2,29.8,40.0,51.0
0.0941,1759849386.1537802,18.2,29.8,40.0,51.0
0.0992,1759849386.1537802,18.2,29.8,40.0,51.0
0.0914,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.1171,1759849386.1537802,18.2,29.8,40.0,51.0
0.0625,1759849386.1537802,18.2,29.8,40.0,51.0
0.0986,1759849386.1537802,18.2,29.8,40.0,51.0
0.1902,1759849386.1537802,18.2,29.8,40.0,51.0
0.1052,1759849386.1537802,18.2,29.8,40.0,51.0
0.0985,1759849386.1537802,18.2,29.8,40.0,51.0
0.1021,1759849386.1537802,18.2,29.8,40.0,51.0
0.0915,1759849386.1537802,18.2,29.8,40.0,51.0
0.1077,1759849386.1537802,18.2,29.8,40.0,51.0
0.1584,1759849386.1537802,18.2,29.8,40.0,51.0
0.1174,1759849386.1537802,18.2,29.8,40.0,51.0
0.0825,1759849386.1537802,18.2,29.8,40.0,51.0
0.0957,1759849386.1537802,18.2,29.8,40.0,51.0
0.0954,1759849386.1537802,18.2,29.8,40.0,51.0
0.0992,1759849386.1537802,18.2,29.8,40.0,51.0
0.0869,1759849386.1537802,18.2,29.8,40.0,51.0
0.0978,1759849386.1537802,18.2,29.8,40.0,51.0
0.0887,1759849386.1537802,18.2,29.8,40.0,51.0
0.0963,1759849386.1537802,18.2,29.8,40.0,51.0
0.0891,1759849386.1537802,18.2,29.8,40.0,51.0
0.097,1759849386.1537802,18.2,29.8,40.0,51.0
0.0889,1759849386.1537802,18.2,29.8,40.0,51.0
0.1011,1759849386.1537802,18.2,29.8,40.0,51.0
0.089,1759849386.1537802,18.2,29.8,40.0,51.0
0.0981,1759849386.1537802,18.2,29.8,40.0,51.0
0.09,1759849386.1537802,18.2,29.8,40.0,51.0
0.0946,1759849386.1537802,18.2,29.8,40.0,51.0
0.0965,1759849386.1537802,18.2,29.8,40.0,51.0
0.134,1759849386.1537802,18.2,29.8,40.0,51.0
0.1015,1759849386.1537802,18.2,29.8,40.0,51.0
0.1074,1759849386.1537802,18.2,29.8,40.0,51.0
0.0938,1759849386.1537802,18.2,29.8,40.0,51.0
0.0971,1759849386.1537802,18.2,29.8,40.0,51.0
0.0904,1759849386.1537802,18.2,29.8,40.0,51.0
0.0923,1759849386.1537802,18.2,29.8,40.0,51.0
0.099,1759849386.1537802,18.2,29.8,40.0,51.0
0.0947,1759849386.1537802,18.2,29.8,40.0,51.0
0.0951,1759849386.1537802,18.2,29.8,40.0,51.0
0.1016,1759849386.1537802,18.2,29.8,40.0,51.0
0.088,1759849386.1537802,18.2,29.8,40.0,51.0
0.0914,1759849386.1537802,18.2,29.8,40.0,51.0
0.0896,1759849386.1537802,18.2,29.8,40.0,51.0
0.0966,1759849386.1537802,18.2,29.8,40.0,51.0
0.0892,1759849386.1537802,18.2,29.8,40.0,51.0
0.0907,1759849386.1537802,18.2,29.8,40.0,51.0
0.091,1759849386.1537802,18.2,29.8,40.0,51.0
0.1112,1759849386.1537802,18.2,29.8,40.0,51.0
0.0884,1759849386.1537802,18.2,29.8,40.0,51.0
0.0917,1759849386.1537802,18.2,29.8,40.0,51.0
0.0899,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.0911,1759849386.1537802,18.2,29.8,40.0,51.0
0.0891,1759849386.1537802,18.2,29.8,40.0,51.0
0.0987,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.0919,1759849386.1537802,18.2,29.8,40.0,51.0
0.0899,1759849386.1537802,18.2,29.8,40.0,51.0
0.09,1759849386.1537802,18.2,29.8,40.0,51.0
0.0908,1759849386.1537802,18.2,29.8,40.0,51.0
0.0894,1759849386.1537802,18.2,29.8,40.0,51.0
0.0995,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.0965,1759849386.1537802,18.2,29.8,40.0,51.0
0.089,1759849386.1537802,18.2,29.8,40.0,51.0
0.0958,1759849386.1537802,18.2,29.8,40.0,51.0
0.1002,1759849386.1537802,18.2,29.8,40.0,51.0
0.092,1759849386.1537802,18.2,29.8,40.0,51.0
0.0905,1759849386.1537802,18.2,29.8,40.0,51.0
0.0991,1759849386.1537802,18.2,29.8,40.0,51.0
0.0884,1759849386.1537802,18.2,29.8,40.0,51.0
0.0966,1759849386.1537802,18.2,29.8,40.0,51.0
0.095,1759849386.1537802,18.2,29.8,40.0,51.0
0.0902,1759849386.1537802,18.2,29.8,40.0,51.0
0.089,1759849386.1537802,18.2,29.8,40.0,51.0
0.0906,1759849386.1537802,18.2,29.8,40.0,51.0
0.0896,1759849386.1537802,18.2,29.8,40.0,51.0
0.0994,1759849386.1537802,18.2,29.8,40.0,51.0
0.0906,1759849386.1537802,18.2,29.8,40.0,51.0
0.0899,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.0908,1759849386.1537802,18.2,29.8,40.0,51.0
0.0948,1759849386.1537802,18.2,29.8,40.0,51.0
0.0896,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.0975,1759849386.1537802,18.2,29.8,40.0,51.0
0.0892,1759849386.1537802,18.2,29.8,40.0,51.0
0.094,1759849386.1537802,18.2,29.8,40.0,51.0
0.0973,1759849386.1537802,18.2,29.8,40.0,51.0
0.0966,1759849386.1537802,18.2,29.8,40.0,51.0
0.0892,1759849386.1537802,18.2,29.8,40.0,51.0
0.0908,1759849386.1537802,18.2,29.8,40.0,51.0
0.09,1759849386.1537802,18.2,29.8,40.0,51.0
0.0981,1759849386.1537802,18.2,29.8,40.0,51.0
0.089,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.0894,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.0914,1759849386.1537802,18.2,29.8,40.0,51.0
0.098,1759849386.1537802,18.2,29.8,40.0,51.0
0.088,1759849386.1537802,18.2,29.8,40.0,51.0
0.0896,1759849386.1537802,18.2,29.8,40.0,51.0
0.0884,1759849386.1537802,18.2,29.8,40.0,51.0
0.0911,1759849386.1537802,18.2,29.8,40.0,51.0
0.0884,1759849386.1537802,18.2,29.8,40.0,51.0
0.096,1759849386.1537802,18.2,29.8,40.0,51.0
0.0888,1759849386.1537802,18.2,29.8,40.0,51.0
0.0991,1759849386.1537802,18.2,29.8,40.0,51.0
0.0993,1759849386.1537802,18.2,29.8,40.0,51.0
0.0899,1759849386.1537802,18.2,29.8,40.0,51.0
0.0895,1759849386.1537802,18.2,29.8,40.0,51.0
0.0903,1759849386.1537802,18.2,29.8,40.0,51.0
0.0891,1759849386.1537802,18.2,29.8,40.0,51.0
0.0907,1759849386.1537802,18.2,29.8,40.0,51.0
0.0886,1759849386.1537802,18.2,29.8,40.0,51.0
0.0998,1759849386.1537802,18.2,29.8,40.0,51.0
0.0887,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.0905,1759849386.1537802,18.2,29.8,40.0,51.0
0.09,1759849386.1537802,18.2,29.8,40.0,51.0
0.0913,1759849386.1537802,18.2,29.8,40.0,51.0
0.0893,1759849386.1537802,18.2,29.8,40.0,51.0
0.0892,1759849386.1537802,18.2,29.8,40.0,51.0
0.0984,1759849386.1537802,18.2,29.8,40.0,51.0
0.0879,1759849386.1537802,18.2,29.8,40.0,51.0
0.0895,1759849386.1537802,18.2,29.8,40.0,51.0
0.089,1759849386.1537802,18.2,29.8,40.0,51.0
0.0892,1759849386.1537802,18.2,29.8,40.0,51.0
0.0929,1759849386.1537802,18.2,29.8,40.0,51.0
0.0959,1759849386.1537802,18.2,29.8,40.0,51.0
0.0954,1759849386.1537802,18.2,29.8,40.0,51.0
0.1042,1759849386.1537802,18.2,29.8,40.0,51.0
0.0884,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.0895,1759849386.1537802,18.2,29.8,40.0,51.0
0.0963,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.0873,1759849386.1537802,18.2,29.8,40.0,51.0
0.0978,1759849386.1537802,18.2,29.8,40.0,51.0
0.0893,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.0915,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.09,1759849386.1537802,18.2,29.8,40.0,51.0
0.0929,1759849386.1537802,18.2,29.8,40.0,51.0
0.0879,1759849386.1537802,18.2,29.8,40.0,51.0
0.1038,1759849386.1537802,18.2,29.8,40.0,51.0
0.0874,1759849386.1537802,18.2,29.8,40.0,51.0
0.0906,1759849386.1537802,18.2,29.8,40.0,51.0
0.0895,1759849386.1537802,18.2,29.8,40.0,51.0
0.0918,1759849386.1537802,18.2,29.8,40.0,51.0
0.0994,1759849386.1537802,18.2,29.8,40.0,51.0
0.0958,1759849386.1537802,18.2,29.8,40.0,51.0
0.0924,1759849386.1537802,18.2,29.8,40.0,51.0
0.1022,1759849386.1537802,18.2,29.8,40.0,51.0
0.0906,1759849386.1537802,18.2,29.8,40.0,51.0
0.0941,1759849386.1537802,18.2,29.8,40.0,51.0
0.0915,1759849386.1537802,18.2,29.8,40.0,51.0
0.0936,1759849386.1537802,18.2,29.8,40.0,51.0
0.0931,1759849386.1537802,18.2,29.8,40.0,51.0
0.0942,1759849386.1537802,18.2,29.8,40.0,51.0
0.0924,1759849386.1537802,18.2,29.8,40.0,51.0
0.1022,1759849386.1537802,18.2,29.8,40.0,51.0
0.0964,1759849386.1537802,18.2,29.8,40.0,51.0
0.0923,1759849386.1537802,18.2,29.8,40.0,51.0
0.0905,1759849386.1537802,18.2,29.8,40.0,51.0
0.0946,1759849386.1537802,18.2,29.8,40.0,51.0
0.093,1759849386.1537802,18.2,29.8,40.0,51.0
0.0941,1759849386.1537802,18.2,29.8,40.0,51.0
0.0934,1759849386.1537802,18.2,29.8,40.0,51.0
0.1067,1759849386.1537802,18.2,29.8,40.0,51.0
0.107,1759849386.1537802,18.2,29.8,40.0,51.0
0.2197,1759849386.1537802,18.2,29.8,40.0,51.0
0.117,1759849386.1537802,18.2,29.8,40.0,51.0
0.0623,1759849386.1537802,18.2,29.8,40.0,51.0
0.1774,1759849386.1537802,18.2,29.8,40.0,51.0
0.0995,1759849386.1537802,18.2,29.8,40.0,51.0
0.0833,1759849386.1537802,18.2,29.8,40.0,51.0
0.0992,1759849386.1537802,18.2,29.8,40.0,51.0
0.0881,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.0889,1759849386.1537802,18.2,29.8,40.0,51.0
0.0906,1759849386.1537802,18.2,29.8,40.0,51.0
0.0899,1759849386.1537802,18.2,29.8,40.0,51.0
0.1003,1759849386.1537802,18.2,29.8,40.0,51.0
0.0907,1759849386.1537802,18.2,29.8,40.0,51.0
0.0977,1759849386.1537802,18.2,29.8,40.0,51.0
0.0886,1759849386.1537802,18.2,29.8,40.0,51.0
0.0904,1759849386.1537802,18.2,29.8,40.0,51.0
0.0895,1759849386.1537802,18.2,29.8,40.0,51.0
0.1008,1759849386.1537802,18.2,29.8,40.0,51.0
0.094,1759849386.1537802,18.2,29.8,40.0,51.0
0.0899,1759849386.1537802,18.2,29.8,40.0,51.0
0.0891,1759849386.1537802,18.2,29.8,40.0,51.0
0.0999,1759849386.1537802,18.2,29.8,40.0,51.0
0.0893,1759849386.1537802,18.2,29.8,40.0,51.0
0.0904,1759849386.1537802,18.2,29.8,40.0,51.0
0.089,1759849386.1537802,18.2,29.8,40.0,51.0
0.0882,1759849386.1537802,18.2,29.8,40.0,51.0
0.089,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.0863,1759849386.1537802,18.2,29.8,40.0,51.0
0.0981,1759849386.1537802,18.2,29.8,40.0,51.0
0.0886,1759849386.1537802,18.2,29.8,40.0,51.0
0.092,1759849386.1537802,18.2,29.8,40.0,51.0
0.0881,1759849386.1537802,18.2,29.8,40.0,51.0
0.0894,1759849386.1537802,18.2,29.8,40.0,51.0
0.0919,1759849386.1537802,18.2,29.8,40.0,51.0
0.0896,1759849386.1537802,18.2,29.8,40.0,51.0
0.0902,1759849386.1537802,18.2,29.8,40.0,51.0
0.0989,1759849386.1537802,18.2,29.8,40.0,51.0
0.0873,1759849386.1537802,18.2,29.8,40.0,51.0
0.0991,1759849386.1537802,18.2,29.8,40.0,51.0
0.0888,1759849386.1537802,18.2,29.8,40.0,51.0
0.0894,1759849386.1537802,18.2,29.8,40.0,51.0
0.0895,1759849386.1537802,18.2,29.8,40.0,51.0
0.09,1759849386.1537802,18.2,29.8,40.0,51.0
0.0904,1759849386.1537802,18.2,29.8,40.0,51.0
0.0988,1759849386.1537802,18.2,29.8,40.0,51.0
0.0885,1759849386.1537802,18.2,29.8,40.0,51.0
0.0909,1759849386.1537802,18.2,29.8,40.0,51.0
0.0889,1759849386.1537802,18.2,29.8,40.0,51.0
0.0957,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.0902,1759849386.1537802,18.2,29.8,40.0,51.0
0.0901,1759849386.1537802,18.2,29.8,40.0,51.0
0.1032,1759849386.1537802,18.2,29.8,40.0,51.0
0.0933,1759849386.1537802,18.2,29.8,40.0,51.0
0.0906,1759849386.1537802,18.2,29.8,40.0,51.0
0.0984,1759849386.1537802,18.2,29.8,40.0,51.0
0.0921,1759849386.1537802,18.2,29.8,40.0,51.0
0.0892,1759849386.1537802,18.2,29.8,40.0,51.0
0.0898,1759849386.1537802,18.2,29.8,40.0,51.0
0.0892,1759849386.1537802,18.2,29.8,40.0,51.0
0.1063,1759849386.1537802,18.2,29.8,40.0,51.0
0.0877,1759849386.1537802,18.2,29.8,40.0,51.0
0.0897,1759849386.1537802,18.2,29.8,40.0,51.0
0.0888,1759849386.1537802,18.2,29.8,40.0,51.0
0.0896,1759849386.1537802,18.2,29.8,40.0,51.0
0.0954,1759849386.1537802,18.2,29.8,40.0,51.0
0.0903,1759849386.1537802,18.2,29.8,40.0,51.0
0.0895,1759849386.1537802,18.2,29.8,40.0,51.0
0.0981,1759849386.1537802,18.2,29.8,40.0,51.0
0.0889,1759849386.1537802,18.2,29.8,40.0,51.0
0.0892,1759849386.1537802,18.2,29.8,40.0,51.0
0.0889,1759849386.1537802,18.2,29.8,40.0,51.0
0.0912,1759849386.1537802,18.2,29.8,40.0,51.0
0.0891,1759849386.1537802,18.2,29.8,40.0,51.0
0.0907,1759849386.1537802,18.2,29.8,40.0,51.0
0.0887,1759849386.1537802,18.2,29.8,40.0,51.0
0.1001,1759849386.2542994,21.0,29.8,40.0,51.0
0.0905,1759849386.2542994,21.0,29.8,40.0,51.0
0.089,1759849386.2542994,21.0,29.8,40.0,51.0
0.0892,1759849386.2542994,21.0,29.8,40.0,51.0
0.0902,1759849386.2542994,21.0,29.8,40.0,51.0
0.0895,1759849386.2542994,21.0,29.8,40.0,51.0
0.0996,1759849386.2542994,21.0,29.8,40.0,51.0
0.0897,1759849386.2542994,21.0,29.8,40.0,51.0
0.1044,1759849386.2542994,21.0,29.8,40.0,51.0
0.0878,1759849386.2542994,21.0,29.8,40.0,51.0
0.091,1759849386.2542994,21.0,29.8,40.0,51.0
0.0899,1759849386.2542994,21.0,29.8,40.0,51.0
0.0899,1759849386.2542994,21.0,29.8,40.0,51.0
0.0898,1759849386.2542994,21.0,29.8,40.0,51.0
0.0942,1759849386.2542994,21.0,29.8,40.0,51.0
0.0891,1759849386.2542994,21.0,29.8,40.0,51.0
0.0987,1759849386.2542994,21.0,29.8,40.0,51.0
0.0895,1759849386.2542994,21.0,29.8,40.0,51.0
0.0897,1759849386.2542994,21.0,29.8,40.0,51.0
0.0896,1759849386.2542994,21.0,29.8,40.0,51.0
0.0889,1759849386.2542994,21.0,29.8,40.0,51.0
0.0948,1759849386.2542994,21.0,29.8,40.0,51.0
0.09,1759849386.2542994,21.0,29.8,40.0,51.0
0.0915,1759849386.2542994,21.0,29.8,40.0,51.0
0.0978,1759849386.2542994,21.0,29.8,40.0,51.0
0.0882,1759849386.2542994,21.0,29.8,40.0,51.0
0.0899,1759849386.2542994,21.0,29.8,40.0,51.0
0.0888,1759849386.2542994,21.0,29.8,40.0,51.0
0.101,1759849386.2542994,21.0,29.8,40.0,51.0
0.0889,1759849386.2542994,21.0,29.8,40.0,51.0
0.0891,1759849386.2542994,21.0,29.8,40.0,51.0
0.0894,1759849386.2542994,21.0,29.8,40.0,51.0
0.0986,1759849386.2542994,21.0,29.8,40.0,51.0
0.0902,1759849386.2542994,21.0,29.8,40.0,51.0
0.0898,1759849386.2542994,21.0,29.8,40.0,51.0
0.0892,1759849386.2542994,21.0,29.8,40.0,51.0
0.0909,1759849386.2542994,21.0,29.8,40.0,51.0
0.089,1759849386.2542994,21.0,29.8,40.0,51.0
0.0905,1759849386.2542994,21.0,29.8,40.0,51.0
0.0902,1759849386.2542994,21.0,29.8,40.0,51.0
0.099,1759849386.2542994,21.0,29.8,40.0,51.0
0.0879,1759849386.2542994,21.0,29.8,40.0,51.0
0.0892,1759849386.2542994,21.0,29.8,40.0,51.0
0.0902,1759849386.2542994,21.0,29.8,40.0,51.0
0.0904,1759849386.2542994,21.0,29.8,40.0,51.0
0.0924,1759849386.2542994,21.0,29.8,40.0,51.0
0.0881,1759849386.2542994,21.0,29.8,40.0,51.0
0.0893,1759849386.2542994,21.0,29.8,40.0,51.0
0.0988,1759849386.2542994,21.0,29.8,40.0,51.0
0.0883,1759849386.2542994,21.0,29.8,40.0,51.0
0.1016,1759849386.2542994,21.0,29.8,40.0,51.0
0.089,1759849386.2542994,21.0,29.8,40.0,51.0
0.0906,1759849386.2542994,21.0,29.8,40.0,51.0
0.0902,1759849386.2542994,21.0,29.8,40.0,51.0
0.0905,1759849386.2542994,21.0,29.8,40.0,51.0
0.0893,1759849386.2542994,21.0,29.8,40.0,51.0
0.0989,1759849386.2542994,21.0,29.8,40.0,51.0
0.0889,1759849386.2542994,21.0,29.8,40.0,51.0
0.0896,1759849386.2542994,21.0,29.8,40.0,51.0
0.0897,1759849386.2542994,21.0,29.8,40.0,51.0
0.0905,1759849386.2542994,21.0,29.8,40.0,51.0
0.0886,1759849386.2542994,21.0,29.8,40.0,51.0
0.0965,1759849386.2542994,21.0,29.8,40.0,51.0
0.0933,1759849386.2542994,21.0,29.8,40.0,51.0
0.0982,1759849386.2542994,21.0,29.8,40.0,51.0
0.0879,1759849386.2542994,21.0,29.8,40.0,51.0
0.0909,1759849386.2542994,21.0,29.8,40.0,51.0
0.0908,1759849386.2542994,21.0,29.8,40.0,51.0
0.0896,1759849386.2542994,21.0,29.8,40.0,51.0
0.0935,1759849386.2542994,21.0,29.8,40.0,51.0
0.0948,1759849386.2542994,21.0,29.8,40.0,51.0
0.1076,1759849386.2542994,21.0,29.8,40.0,51.0
0.0986,1759849386.2542994,21.0,29.8,40.0,51.0
0.0941,1759849386.2542994,21.0,29.8,40.0,51.0
0.0963,1759849386.2542994,21.0,29.8,40.0,51.0
0.0927,1759849386.2542994,21.0,29.8,40.0,51.0
0.0936,1759849386.2542994,21.0,29.8,40.0,51.0
0.0966,1759849386.2542994,21.0,29.8,40.0,51.0
0.0935,1759849386.2542994,21.0,29.8,40.0,51.0
0.093,1759849386.2542994,21.0,29.8,40.0,51.0
0.1029,1759849386.2542994,21.0,29.8,40.0,51.0
0.0903,1759849386.2542994,21.0,29.8,40.0,51.0
0.0937,1759849386.2542994,21.0,29.8,40.0,51.0
0.0927,1759849386.2542994,21.0,29.8,40.0,51.0
0.093,1759849386.2542994,21.0,29.8,40.0,51.0
0.0937,1759849386.2542994,21.0,29.8,40.0,51.0
0.0944,1759849386.2542994,21.0,29.8,40.0,51.0
0.0919,1759849386.2542994,21.0,29.8,40.0,51.0
0.102,1759849386.2542994,21.0,29.8,40.0,51.0
0.1352,1759849386.2542994,21.0,29.8,40.0,51.0
0.1138,1759849386.2542994,21.0,29.8,40.0,51.0
0.1025,1759849386.2542994,21.0,29.8,40.0,51.0
0.0969,1759849386.2542994,21.0,29.8,40.0,51.0
0.0949,1759849386.2542994,21.0,29.8,40.0,51.0
0.1015,1759849386.2542994,21.0,29.8,40.0,51.0
0.0926,1759849386.2542994,21.0,29.8,40.0,51.0
0.1061,1759849386.2542994,21.0,29.8,40.0,51.0
0.0978,1759849386.2542994,21.0,29.8,40.0,51.0
0.0865,1759849386.2542994,21.0,29.8,40.0,51.0
0.1865,1759849386.2542994,21.0,29.8,40.0,51.0
0.0985,1759849386.2542994,21.0,29.8,40.0,51.0
0.1129,1759849386.2542994,21.0,29.8,40.0,51.0
